timestamp,day_index,weekday,hour,stage_name,mini_pattern,users,spawn_rate,scale_factor,error_rate,latency_ms,is_weekend,is_anomaly,anomaly_type,severity
1779788617.5806239,0,0,15.082,chaos_window,pulse,144,27.46,0.8476,0.35,157.7,0,0,none,none
1779788633.0209346,0,0,15.086,chaos_window,pulse,147,22.63,0.7734,0.35,151.1,0,0,none,none
1779788648.6428344,0,0,15.091,chaos_window,micro_spike,125,42.57,0.8162,0.35,160.2,0,0,none,none
1779788663.8530126,0,0,15.095,chaos_window,micro_spike,164,41.49,0.9262,0.35,220.3,0,0,none,none
1779788679.4742236,0,0,15.099,chaos_window,micro_spike,163,25.16,0.8461,0.35,242.9,0,0,none,none
1779788694.93308,0,0,15.104,chaos_window,micro_spike,138,38.08,0.8329,0.35,204.9,0,0,none,none
1779788710.6139855,0,0,15.108,chaos_window,micro_spike,150,49.64,0.8452,0.35,191.5,0,0,none,none
1779788725.940855,0,0,15.112,chaos_window,micro_spike,170,50.13,0.7684,0.35,240.6,0,0,none,none
1779788741.4322968,0,0,15.116,chaos_window,micro_spike,168,42.77,0.9182,0.35,224.8,0,0,none,none
1779788757.0609577,0,0,15.121,chaos_window,micro_spike,181,26.81,0.8237,0.35,254.6,0,0,none,none
1779788772.2804964,0,0,15.125,chaos_window,micro_spike,191,31.33,0.8865,0.35,254.9,0,0,none,none
1779788787.6459157,0,0,15.129,chaos_window,degraded,146,46.44,0.8528,0.35,299.4,0,0,none,none
1779788803.6195216,0,0,15.134,chaos_window,degraded,123,41.8,0.8033,0.35,251.8,0,0,none,none
1779788818.9006,0,0,15.138,chaos_window,degraded,164,33.95,0.8195,0.35,339.2,0,0,none,none
1779788834.8495977,0,0,15.142,chaos_window,degraded,139,34.95,0.8111,0.35,267.7,0,0,none,none
1779788849.8685477,0,0,15.147,chaos_window,degraded,156,44.22,0.8342,0.35,322.0,0,0,none,none
1779788865.339447,0,0,15.151,chaos_window,degraded,142,23.13,0.8793,0.35,273.5,0,0,none,none
1779788880.8266113,0,0,15.155,chaos_window,degraded,154,35.95,0.8723,0.35,268.6,0,0,none,none
1779788896.5040605,0,0,15.16,chaos_window,degraded,158,29.82,0.846,0.35,337.9,0,0,none,none
1779788911.5561032,0,0,15.164,chaos_window,degraded,183,40.05,0.7788,0.35,415.1,0,0,none,none
1779788927.1048512,0,0,15.168,chaos_window,degraded,154,39.55,0.9245,0.35,301.4,0,0,none,none
1779788942.2845776,0,0,15.172,ddos_sim,degraded,172,52.84,0.8323,0.35,381.5,0,0,none,none
1779788958.025555,0,0,15.177,ddos_sim,degraded,326,134.74,0.8524,0.35,1030.2,0,0,none,none
1779788973.955613,0,0,15.181,ddos_sim,degraded,433,139.91,0.8674,0.35,1746.6,0,0,none,none
1779788989.7895062,0,0,15.185,ddos_sim,degraded,360,159.27,0.8973,0.35,1349.2,0,0,none,none
1779789005.8524907,0,0,15.19,ddos_sim,degraded,316,158.48,0.7913,0.35,955.0,0,0,none,none
1779789021.2750313,0,0,15.194,ddos_sim,degraded,339,134.29,0.8357,0.35,1120.4,0,0,none,none
1779789036.6531746,0,0,15.198,ddos_sim,degraded,320,92.96,0.7899,0.35,977.1,0,0,none,none
1779789052.6343832,0,0,15.203,ddos_sim,degraded,396,177.05,0.8173,0.35,2465.5,0,1,traffic_burst,medium
1779789068.5764704,0,0,15.207,ddos_sim,degraded,289,122.35,0.7896,0.35,827.4,0,0,none,none
1779789084.728569,0,0,15.212,ddos_sim,degraded,412,124.79,0.7673,0.35,1671.4,0,0,none,none
1779789101.0549858,0,0,15.216,ddos_sim,degraded,269,165.34,0.8738,0.35,721.8,0,0,none,none
1779789117.0320187,0,0,15.221,ddos_sim,degraded,295,149.79,0.784,0.35,943.5,0,0,none,none
1779789132.487366,0,0,15.225,ddos_sim,degraded,323,100.29,0.8982,0.35,1110.8,0,0,none,none
1779789147.5967026,0,0,15.229,ddos_sim,degraded,271,142.76,0.907,0.35,677.9,0,0,none,none
1779789163.4893692,0,0,15.234,ddos_sim,degraded,254,137.15,0.8504,0.35,586.9,0,0,none,none
1779789179.1458724,0,0,15.238,ddos_sim,degraded,346,162.89,0.8006,0.35,1113.7,0,0,none,none
1779789194.4067507,0,0,15.242,ddos_sim,degraded,336,121.95,0.8834,0.35,1092.6,0,0,none,none
1779789209.4954455,0,0,15.247,ddos_sim,degraded,284,172.4,0.8353,0.35,816.8,0,0,none,none
1779789226.4435387,0,0,15.251,ddos_sim,pulse,250,113.53,0.8437,0.35,361.8,0,0,none,none
1779789242.4123194,0,0,15.256,ddos_sim,pulse,410,112.38,0.7969,0.35,850.0,0,0,none,none
1779789258.3822532,0,0,15.26,ddos_sim,pulse,273,108.93,0.8442,0.35,444.4,0,0,none,none
1779789274.5881057,0,0,15.265,ddos_sim,pulse,378,156.91,0.8411,0.35,726.7,0,0,none,none
1779789289.753144,0,0,15.269,ddos_sim,pulse,339,152.03,0.8809,0.35,651.4,0,0,none,none
1779789304.955145,0,0,15.273,ddos_sim,pulse,396,103.47,0.8522,0.35,910.3,0,0,none,none
1779789320.5666018,0,0,15.277,ddos_sim,pulse,430,134.5,0.791,0.35,1012.3,0,0,none,none
1779789335.8986378,0,0,15.282,ddos_sim,degraded,271,143.41,0.8003,0.35,801.3,0,0,none,none
1779789351.01058,0,0,15.286,ddos_sim,degraded,501,137.16,0.9054,0.35,2360.0,0,1,memory_leak,medium
1779789366.8274086,0,0,15.29,ddos_sim,degraded,540,155.36,0.9272,0.35,2398.4,0,1,memory_leak,medium
1779789382.604695,0,0,15.295,ddos_sim,degraded,335,130.03,0.809,0.35,1082.2,0,1,memory_leak,medium
1779789398.6032221,0,0,15.299,ddos_sim,degraded,329,157.22,0.9063,0.35,1065.5,0,1,memory_leak,medium
1779789413.704693,0,0,15.303,ddos_sim,degraded,323,152.43,0.8197,0.35,955.5,0,1,memory_leak,medium
1779789429.546381,0,0,15.308,ddos_sim,degraded,324,104.82,0.9283,0.35,1069.8,0,1,memory_leak,medium
1779789446.2049975,0,0,15.312,ddos_sim,degraded,409,173.45,0.8385,0.35,1590.6,0,1,memory_leak,medium
1779789462.3608186,0,0,15.317,ddos_sim,pulse,325,169.83,0.8071,0.35,636.8,0,1,memory_leak,medium
1779789477.3942904,0,0,15.321,ddos_sim,pulse,439,140.49,0.8819,0.35,980.1,0,1,memory_leak,medium
1779789493.3309598,0,0,15.325,ddos_sim,pulse,308,155.86,0.7916,0.35,519.2,0,1,memory_leak,medium
1779789509.200427,0,0,15.33,ddos_sim,pulse,279,149.99,0.7911,0.35,452.2,0,0,none,none
1779789525.0428288,0,0,15.334,ddos_sim,pulse,311,134.97,0.8773,0.35,552.8,0,0,none,none
1779789540.7605646,0,0,15.339,ddos_sim,pulse,307,121.17,0.7796,0.35,546.6,0,0,none,none
1779789555.9388132,0,0,15.343,ddos_sim,pulse,410,442.99,0.8948,0.35,3455.0,0,1,db_saturation,high
1779789571.8343632,0,0,15.347,ddos_sim,pulse,301,423.39,0.8837,0.35,2086.5,0,1,db_saturation,high
1779789587.0492792,0,0,15.351,ddos_sim,pulse,393,601.96,0.8447,0.35,3238.0,0,1,db_saturation,high
1779789602.6543016,0,0,15.356,evening_wind_down,pulse,350,134.42,0.8999,0.35,694.8,0,0,none,none
1779789618.8727312,0,0,15.36,evening_wind_down,pulse,356,152.32,0.832,0.35,701.6,0,0,none,none
1779789633.9628026,0,0,15.364,evening_wind_down,pulse,324,134.72,0.903,0.35,615.0,0,0,none,none
1779789649.704846,0,0,15.369,evening_wind_down,pulse,358,133.65,0.8852,0.35,696.4,0,0,none,none
1779789664.7393923,0,0,15.373,evening_wind_down,pulse,322,132.62,0.7693,0.35,543.5,0,0,none,none
1779789680.038318,0,0,15.377,evening_wind_down,pulse,298,119.13,0.8809,0.35,501.0,0,0,none,none
1779789695.2992153,0,0,15.381,evening_wind_down,night_watch,311,120.3,0.9292,0.0603,196.8,0,0,none,none
1779789710.404903,0,0,15.386,evening_wind_down,night_watch,318,120.27,0.8298,0.06032,217.3,0,0,none,none
1779789726.4124107,0,0,15.39,evening_wind_down,night_watch,314,116.12,0.8477,0.06031,216.7,0,0,none,none
1779789741.9936202,0,0,15.394,evening_wind_down,night_watch,271,106.93,0.8856,0.06001,150.1,0,0,none,none
1779789757.1275074,0,0,15.399,evening_wind_down,night_watch,300,117.98,0.8656,0.06025,181.1,0,0,none,none
1779789773.094796,0,0,15.403,evening_wind_down,night_watch,288,118.9,0.8244,0.27978,181.2,0,0,none,none
1779789788.8395593,0,0,15.407,evening_wind_down,night_watch,260,103.71,0.7751,0.05984,148.1,0,0,none,none
1779789803.9828403,0,0,15.412,evening_wind_down,night_watch,239,95.5,0.7922,0.05928,135.8,0,0,none,none
1779789820.8940969,0,0,15.416,evening_wind_down,night_watch,263,96.06,0.8702,0.05989,151.0,0,0,none,none
1779789836.2035246,0,0,15.421,evening_wind_down,night_watch,214,84.67,0.8154,0.05789,115.0,0,0,none,none
1779789852.0136507,0,0,15.425,evening_wind_down,night_watch,211,84.53,0.9249,0.05764,99.9,0,0,none,none
1779789867.2869298,0,0,15.429,evening_wind_down,night_watch,227,86.47,0.863,0.05875,128.7,0,0,none,none
1779789883.1994078,0,0,15.434,evening_wind_down,night_watch,208,70.81,0.8099,0.05737,86.4,0,0,none,none
1779789898.9085283,0,0,15.438,evening_wind_down,night_watch,213,74.1,0.8325,0.05781,102.0,0,0,none,none
1779789914.05894,0,0,15.442,evening_wind_down,night_watch,200,71.24,0.7995,0.0565,94.9,0,0,none,none
1779789929.7336485,0,0,15.447,evening_wind_down,wave,196,65.17,0.7943,0.35,174.4,0,0,none,none
1779789944.9569452,0,0,15.451,evening_wind_down,wave,180,61.47,0.9044,0.26624,159.2,0,0,none,none
1779789960.8918388,0,0,15.455,evening_wind_down,wave,169,56.81,0.7654,0.25299,137.9,0,0,none,none
1779789976.5395699,0,0,15.46,evening_wind_down,wave,128,44.75,0.8122,0.17188,104.1,0,0,none,none
1779789992.0872886,0,0,15.464,evening_wind_down,wave,123,39.24,0.8312,0.15949,99.4,0,0,none,none
1779790007.4208765,0,0,15.468,evening_wind_down,wave,124,37.54,0.8392,0.16199,95.2,0,0,none,none
1779790022.7180343,0,0,15.472,evening_wind_down,wave,126,36.21,0.8262,0.16695,99.5,0,0,none,none
1779790038.6041203,0,0,15.477,evening_wind_down,wave,98,26.46,0.9315,0.09934,91.0,0,0,none,none
1779790053.9468136,0,0,15.481,evening_wind_down,wave,100,26.11,0.7936,0.10377,81.9,0,0,none,none
1779790069.2655096,0,0,15.485,evening_wind_down,wave,97,23.46,0.8147,0.09716,86.8,0,0,none,none
1779790084.5586603,0,0,15.49,evening_wind_down,wave,82,18.29,0.9259,0.22588,91.3,0,0,none,none
1779790099.8193295,0,0,15.494,evening_wind_down,wave,85,17.14,0.9142,0.07324,94.1,0,0,none,none
1779790115.0740788,0,0,15.498,evening_wind_down,night_watch,68,13.14,0.8464,0.00941,47.5,0,0,none,none
1779790130.3264642,0,0,15.502,evening_wind_down,night_watch,67,12.01,0.9319,0.00916,45.9,0,0,none,none
1779790145.6106677,0,0,15.507,evening_wind_down,night_watch,65,9.67,0.9097,0.00867,48.6,0,0,none,none
1779790160.799069,0,0,15.511,evening_wind_down,night_watch,64,8.37,0.7712,0.00844,47.1,0,0,none,none
1779790176.0048053,0,0,15.515,evening_wind_down,night_watch,56,7.0,0.9032,0.00675,46.1,0,0,none,none
1779790191.200966,0,0,15.519,evening_wind_down,night_watch,64,25.04,0.7946,0.04565,155.5,0,1,db_saturation,high
1779790206.5207052,0,0,15.523,evening_wind_down,night_watch,72,20.92,0.8853,0.05671,160.4,0,1,db_saturation,high
1779790222.5128884,0,0,15.528,evening_wind_down,night_watch,42,27.39,0.7752,0.02462,173.0,0,1,db_saturation,high
1779790237.6866167,0,0,15.532,evening_wind_down,night_watch,43,6.18,0.83,0.00468,50.2,0,0,none,none
1779790252.9926238,0,0,15.536,evening_wind_down,night_watch,49,7.48,0.8715,0.00555,44.6,0,0,none,none
1779790268.2454479,0,0,15.541,evening_wind_down,night_watch,64,8.04,0.9115,0.00844,50.8,0,0,none,none
1779790283.426374,0,0,15.545,evening_wind_down,night_watch,60,6.8,0.7954,0.00755,47.7,0,0,none,none
1779790298.743441,0,0,15.549,evening_wind_down,night_watch,41,5.64,0.93,0.00442,47.7,0,0,none,none
1779790314.064374,0,0,15.553,evening_wind_down,night_watch,46,6.4,0.8496,0.00509,48.6,0,0,none,none
1779790329.233338,0,0,15.558,evening_wind_down,night_watch,43,5.26,0.7758,0.00468,49.2,0,0,none,none
1779790344.6024284,0,0,15.562,evening_wind_down,night_watch,60,8.78,0.9129,0.00755,49.2,0,0,none,none
1779790359.7613275,0,0,15.566,evening_wind_down,night_watch,51,6.91,0.8329,0.00587,52.5,0,0,none,none
1779790375.0087178,0,0,15.57,evening_wind_down,night_watch,39,5.73,0.9202,0.00418,47.5,0,0,none,none
1779790390.3652394,0,0,15.575,evening_wind_down,night_watch,58,7.53,0.8163,0.00714,48.0,0,0,none,none
1779790405.6079967,0,0,15.579,evening_wind_down,night_watch,67,6.32,0.7958,0.00916,46.9,0,0,none,none
1779790421.0155592,0,0,15.583,evening_wind_down,night_watch,71,5.67,0.8245,0.0102,47.9,0,0,none,none
1779790436.3816035,0,0,15.587,evening_wind_down,wave,68,9.34,0.7728,0.04705,85.1,0,0,none,none
1779790451.5323238,0,0,15.592,evening_wind_down,wave,65,8.85,0.8843,0.04335,89.6,0,0,none,none
1779790466.8483806,0,0,15.596,evening_wind_down,wave,77,6.09,0.8065,0.05977,87.4,0,0,none,none
1779790482.0150096,0,0,15.6,evening_wind_down,wave,80,10.2,0.9285,0.06458,81.7,0,0,none,none
1779790497.301497,0,0,15.604,evening_wind_down,wave,40,8.19,0.8233,0.02149,87.4,0,0,none,none
1779790513.05602,0,0,15.609,evening_wind_down,wave,56,5.19,0.8259,0.03377,84.6,0,0,none,none
1779790528.3351068,0,0,15.613,evening_wind_down,wave,55,10.16,0.8684,0.03284,86.7,0,0,none,none
1779790543.5326157,0,0,15.617,evening_wind_down,wave,41,6.91,0.8757,0.02211,90.9,0,0,none,none
1779790558.8942695,0,0,15.621,evening_wind_down,wave,58,6.86,0.7688,0.03571,79.7,0,0,none,none
1779790574.1621754,0,0,15.626,evening_wind_down,wave,55,5.08,0.8207,0.03284,86.5,0,0,none,none
1779790589.3600028,0,0,15.63,evening_wind_down,wave,68,6.39,0.9214,0.04705,90.1,0,0,none,none
1779790604.7846134,0,0,15.634,evening_wind_down,wave,42,6.14,0.8645,0.02274,86.2,0,0,none,none
1779790620.0716817,0,0,15.638,evening_wind_down,lull,41,4.19,0.8058,0.00884,52.9,0,0,none,none
1779790635.2579896,0,0,15.643,evening_wind_down,lull,54,9.24,0.8505,0.01277,56.5,0,0,none,none
1779790651.0494359,0,0,15.647,evening_wind_down,lull,39,6.25,0.8744,0.00836,55.6,0,0,none,none
1779790666.2557635,0,0,15.651,evening_wind_down,lull,66,6.05,0.8716,0.01782,55.0,0,0,none,none
1779790681.554286,0,0,15.655,evening_wind_down,lull,49,4.91,0.9218,0.01109,58.9,0,0,none,none
1779790696.834716,0,0,15.66,evening_wind_down,lull,65,7.62,0.7813,0.06843,55.2,0,0,none,none
1779790712.5837247,0,0,15.664,evening_wind_down,lull,49,9.09,0.7982,0.01109,60.0,0,0,none,none
1779790727.663835,0,0,15.668,evening_wind_down,wave,55,6.27,0.856,0.03284,93.1,0,0,none,none
1779790742.8749356,0,0,15.672,evening_wind_down,wave,64,7.77,0.8255,0.04218,93.4,0,0,none,none
1779790758.222234,0,0,15.677,evening_wind_down,wave,45,4.5,0.8492,0.02476,88.0,0,0,none,none
1779790773.657172,0,0,15.681,evening_wind_down,wave,71,8.07,0.7797,0.05101,91.0,0,0,none,none
1779790788.7946906,0,0,15.685,evening_wind_down,wave,44,8.54,0.8861,0.27171,92.7,0,0,none,none
1779790803.8000085,0,0,15.689,evening_wind_down,wave,74,4.49,0.9215,0.05525,100.7,0,0,none,none
1779790819.1134694,0,0,15.694,evening_wind_down,wave,79,5.15,0.8038,0.06295,81.3,0,0,none,none
1779790834.2598858,0,0,15.698,evening_wind_down,wave,48,6.86,0.8994,0.02695,84.1,0,0,none,none
1779790849.5079014,0,0,15.702,evening_wind_down,wave,55,8.1,0.7858,0.03284,92.8,0,0,none,none
1779790864.7506766,0,0,15.706,evening_wind_down,wave,76,6.61,0.8263,0.05823,84.5,0,0,none,none
1779790880.2984846,0,0,15.711,evening_wind_down,wave,49,4.54,0.8679,0.02773,94.7,0,0,none,none
1779790895.4829304,0,0,15.715,evening_wind_down,wave,64,8.46,0.859,0.04218,81.4,0,0,none,none
1779790910.7341554,0,0,15.719,evening_wind_down,wave,46,6.74,0.8084,0.02547,84.7,0,0,none,none
1779790926.1246061,0,0,15.723,evening_wind_down,wave,57,8.22,0.9118,0.03473,86.4,0,0,none,none
1779790941.5238996,0,0,15.728,evening_wind_down,wave,81,5.47,0.8745,0.06625,87.8,0,0,none,none
1779790956.8379302,0,0,15.732,evening_wind_down,lull,78,5.98,0.8346,0.02454,58.6,0,0,none,none
1779790972.1252573,0,0,15.736,evening_wind_down,lull,46,10.1,0.8171,0.01019,55.0,0,0,none,none
1779790987.2554836,0,0,15.74,evening_wind_down,lull,51,6.09,0.7665,0.01173,56.3,0,0,none,none
1779791002.5690532,0,0,15.745,evening_wind_down,lull,40,8.22,0.802,0.11354,58.2,0,0,none,none
1779791018.507338,0,0,15.749,evening_wind_down,lull,59,5.98,0.8696,0.01469,55.6,0,0,none,none
1779791033.870761,0,0,15.753,evening_wind_down,lull,67,4.27,0.796,0.01831,55.9,0,0,none,none
1779791049.0648575,0,0,15.757,evening_wind_down,lull,66,9.31,0.8368,0.18676,56.1,0,0,none,none
1779791064.3838365,0,0,15.762,evening_wind_down,night_watch,68,6.39,0.7954,0.00941,51.7,0,0,none,none
1779791079.5221741,0,0,15.766,evening_wind_down,night_watch,47,8.2,0.787,0.00524,51.8,0,0,none,none
1779791094.741017,0,0,15.77,evening_wind_down,night_watch,56,6.48,0.9059,0.00675,48.2,0,0,none,none
1779791110.126505,0,0,15.774,evening_wind_down,night_watch,57,8.19,0.8467,0.00695,48.7,0,0,none,none
1779791125.5080051,0,0,15.779,evening_wind_down,night_watch,67,8.12,0.9094,0.00916,51.4,0,0,none,none
1779791140.6204174,0,0,15.783,evening_wind_down,night_watch,54,7.08,0.8599,0.07413,44.1,0,0,none,none
1779791156.8423874,0,0,15.787,evening_wind_down,night_watch,65,6.93,0.8085,0.00867,47.1,0,0,none,none
1779791172.3049111,0,0,15.792,evening_wind_down,night_watch,42,8.49,0.7896,0.00455,45.4,0,0,none,none
1779791187.50832,0,0,15.796,evening_wind_down,night_watch,61,7.89,0.8151,0.08932,49.6,0,0,none,none
1779791202.892264,0,0,15.8,evening_wind_down,night_watch,45,5.36,0.7892,0.00495,44.7,0,0,none,none
1779791218.3215973,0,0,15.805,evening_wind_down,night_watch,65,5.58,0.8054,0.00867,50.2,0,0,none,none
1779791233.7589588,0,0,15.809,evening_wind_down,night_watch,67,4.73,0.842,0.00916,44.8,0,0,none,none
1779791249.0982733,0,0,15.813,evening_wind_down,night_watch,58,6.22,0.8527,0.00714,52.1,0,0,none,none
1779791264.2745807,0,0,15.817,evening_wind_down,night_watch,69,5.25,0.7658,0.00967,46.7,0,0,none,none
1779791279.4779425,0,0,15.821,evening_wind_down,night_watch,56,9.37,0.8686,0.00675,48.6,0,0,none,none
1779791295.7204227,0,0,15.826,evening_wind_down,night_watch,86,6.47,0.8503,0.01501,52.7,0,0,none,none
1779791311.016317,0,0,15.83,evening_wind_down,night_watch,70,8.15,0.8331,0.00993,48.5,0,0,none,none
1779791326.448412,0,0,15.835,evening_wind_down,lull,49,8.33,0.8613,0.01109,58.8,0,0,none,none
1779791341.7368717,0,0,15.839,evening_wind_down,lull,54,6.53,0.8014,0.01277,55.6,0,0,none,none
1779791356.962708,0,0,15.843,evening_wind_down,lull,79,7.54,0.8786,0.02518,59.2,0,0,none,none
1779791372.1367784,0,0,15.847,evening_wind_down,lull,56,8.63,0.9047,0.01351,61.1,0,0,none,none
1779791387.3716893,0,0,15.851,evening_wind_down,lull,53,5.09,0.7679,0.01242,59.7,0,0,none,none
1779791402.5781455,0,0,15.856,evening_wind_down,lull,38,5.31,0.8616,0.00812,55.3,0,0,none,none
1779791417.8902197,0,0,15.86,evening_wind_down,lull,67,6.28,0.8795,0.01831,57.5,0,0,none,none
1779791432.9809268,0,0,15.864,evening_wind_down,lull,67,4.91,0.8556,0.01831,65.6,0,0,none,none
1779791448.4614208,0,0,15.868,evening_wind_down,night_watch,54,5.95,0.8964,0.00639,47.4,0,0,none,none
1779791463.7915363,0,0,15.873,evening_wind_down,night_watch,50,5.52,0.8315,0.0057,46.9,0,0,none,none
1779791479.1089013,0,0,15.877,evening_wind_down,night_watch,46,7.95,0.9031,0.00509,47.7,0,0,none,none
1779791494.4380913,0,0,15.881,evening_wind_down,night_watch,47,5.06,0.9088,0.00524,49.4,0,0,none,none
1779791509.6257603,0,0,15.885,evening_wind_down,night_watch,38,7.69,0.8849,0.00406,46.8,0,0,none,none
1779791525.1270068,0,0,15.89,evening_wind_down,night_watch,47,5.76,0.8969,0.11772,50.4,0,0,none,none
1779791540.3627641,0,0,15.894,evening_wind_down,night_watch,43,5.8,0.8202,0.00468,47.1,0,0,none,none
1779791555.7128928,0,0,15.898,evening_wind_down,night_watch,71,7.18,0.8377,0.0102,45.9,0,0,none,none
1779791570.9397395,0,0,15.902,evening_wind_down,night_watch,37,6.91,0.8347,0.00395,48.1,0,0,none,none
1779791586.2411246,0,0,15.907,evening_wind_down,night_watch,51,6.23,0.8252,0.00587,50.2,0,0,none,none
1779791601.4413128,0,0,15.911,evening_wind_down,night_watch,63,10.32,0.8807,0.00821,43.0,0,0,none,none
1779791616.6251445,0,0,15.915,evening_wind_down,night_watch,51,9.25,0.8665,0.00587,52.3,0,0,none,none
1779791631.8569527,0,0,15.919,evening_wind_down,night_watch,65,4.79,0.8252,0.00867,52.3,0,0,none,none
1779791647.0103676,0,0,15.924,evening_wind_down,night_watch,70,7.31,0.863,0.00993,49.1,0,0,none,none
1779791662.4294546,0,0,15.928,evening_wind_down,night_watch,60,7.68,0.8568,0.00755,46.2,0,0,none,none
1779791677.589784,0,0,15.932,evening_wind_down,night_watch,77,5.89,0.9146,0.01195,47.0,0,0,none,none
1779791692.903067,0,0,15.936,evening_wind_down,lull,69,8.57,0.8805,0.01934,56.5,0,0,none,none
1779791708.0688334,0,0,15.941,evening_wind_down,lull,62,7.08,0.8458,0.01597,58.0,0,0,none,none
1779791723.347143,0,0,15.945,evening_wind_down,lull,63,6.81,0.9181,0.01641,49.8,0,0,none,none
1779791738.5468404,0,0,15.949,evening_wind_down,lull,59,8.5,0.795,0.01469,47.9,0,0,none,none
1779791753.6904483,0,0,15.953,evening_wind_down,lull,59,7.53,0.7718,0.01469,56.5,0,0,none,none
1779791768.9518557,0,0,15.957,evening_wind_down,lull,64,9.31,0.8489,0.01687,54.8,0,0,none,none
1779791784.1495008,0,0,15.962,evening_wind_down,lull,59,7.32,0.7797,0.01469,55.1,0,0,none,none
1779791799.3580482,0,0,15.966,evening_wind_down,wave,45,8.52,0.8516,0.02476,88.1,0,0,none,none
1779791814.925052,0,0,15.97,evening_wind_down,wave,63,6.34,0.8744,0.04103,87.7,0,0,none,none
1779791830.350046,0,0,15.975,evening_wind_down,wave,41,7.15,0.7702,0.02211,90.9,0,0,none,none
1779791845.5207517,0,0,15.979,evening_wind_down,wave,58,6.64,0.7942,0.03571,83.4,0,0,none,none
1779791860.750869,0,0,15.983,evening_wind_down,wave,70,8.9,0.8511,0.04966,84.6,0,0,none,none
1779791876.5028646,0,0,15.987,evening_wind_down,wave,58,4.56,0.8074,0.03571,92.5,0,0,none,none
1779791891.7693365,0,0,15.992,evening_wind_down,wave,55,4.86,0.8802,0.03284,92.6,0,0,none,none
1779791906.9363215,0,0,15.996,evening_wind_down,wave,41,10.16,0.8931,0.02211,94.2,0,0,none,none
1779791922.1858737,0,0,16.0,evening_wind_down,wave,50,7.56,0.8916,0.02852,78.3,0,0,none,none
1779791937.3741603,0,0,16.004,evening_wind_down,wave,45,9.48,0.8257,0.02476,88.6,0,0,none,none
1779791952.8563788,0,0,16.009,evening_wind_down,wave,65,4.05,0.7912,0.04335,92.7,0,0,none,none
1779791968.7742746,0,0,16.013,evening_wind_down,wave,37,4.05,0.8674,0.01975,81.2,0,0,none,none
1779791984.0958703,0,0,16.017,evening_wind_down,night_watch,41,6.47,0.9091,0.00442,49.2,0,0,none,none
1779791999.2612436,0,0,16.021,evening_wind_down,night_watch,47,4.07,0.9,0.00524,47.0,0,0,none,none
1779792014.4790156,0,0,16.026,evening_wind_down,night_watch,57,4.1,0.79,0.00695,48.6,0,0,none,none
1779792029.8481326,0,0,16.03,evening_wind_down,night_watch,52,8.89,0.774,0.00604,46.1,0,0,none,none
1779792045.045103,0,0,16.034,evening_wind_down,night_watch,70,6.25,0.8864,0.00993,45.3,0,0,none,none
1779792060.2313735,0,0,16.038,evening_wind_down,night_watch,39,9.67,0.7833,0.00418,48.5,0,0,none,none
1779792075.4032772,0,0,16.043,evening_wind_down,night_watch,68,3.97,0.9289,0.00941,45.5,0,0,none,none
1779792091.501815,0,0,16.047,evening_wind_down,night_watch,42,7.63,0.8666,0.00455,46.6,0,0,none,none
1779792106.786267,0,0,16.051,evening_wind_down,night_watch,55,7.03,0.8038,0.00657,50.1,0,0,none,none
1779792122.116256,0,0,16.056,evening_wind_down,night_watch,66,9.41,0.8719,0.00891,47.0,0,0,none,none
1779792137.3371542,0,0,16.06,evening_wind_down,night_watch,38,8.26,0.8743,0.16073,44.5,0,0,none,none
1779792152.5540764,0,0,16.064,evening_wind_down,night_watch,63,8.91,0.8316,0.00821,49.1,0,0,none,none
1779792168.6191754,0,0,16.068,evening_wind_down,night_watch,50,6.47,0.8671,0.0057,49.0,0,0,none,none
1779792183.798698,0,0,16.073,evening_wind_down,night_watch,44,7.96,0.7946,0.00481,49.7,0,0,none,none
1779792198.9643977,0,0,16.077,evening_wind_down,night_watch,81,5.01,0.8824,0.01325,47.4,0,0,none,none
1779792214.1966484,0,0,16.081,evening_wind_down,night_watch,49,8.84,0.8653,0.00555,49.8,0,0,none,none
1779792229.5155213,0,0,16.085,evening_wind_down,lull,66,5.23,0.8609,0.01782,52.0,0,0,none,none
1779792244.7235487,0,0,16.09,evening_wind_down,lull,74,4.2,0.7912,0.0221,56.5,0,0,none,none
1779792260.0116518,0,0,16.094,evening_wind_down,lull,55,6.67,0.8013,0.01313,58.4,0,0,none,none
1779792275.111685,0,0,16.098,evening_wind_down,lull,55,4.88,0.8749,0.01313,55.0,0,0,none,none
1779792290.348891,0,0,16.102,evening_wind_down,lull,51,8.63,0.8715,0.01173,56.7,0,0,none,none
1779792305.6826339,0,0,16.107,evening_wind_down,lull,57,5.22,0.8105,0.01389,60.4,0,0,none,none
1779792320.9560506,0,0,16.111,evening_wind_down,lull,57,5.31,0.8311,0.01389,62.2,0,0,none,none
1779792336.1663592,0,0,16.115,evening_wind_down,lull,43,7.2,0.9012,0.00936,49.7,0,0,none,none
1779792351.3734345,0,0,16.119,evening_wind_down,lull,56,4.93,0.8535,0.01351,54.5,0,0,none,none
1779792366.610689,0,0,16.123,evening_wind_down,wave,73,6.19,0.8901,0.13788,85.0,0,0,none,none
1779792382.240435,0,0,16.128,evening_wind_down,wave,67,4.36,0.8281,0.04579,89.9,0,0,none,none
1779792397.5126896,0,0,16.132,evening_wind_down,wave,51,7.71,0.8032,0.02934,93.1,0,0,none,none
